group_id,round_num,block_num,target,speaker_id,description,word_count,accuracy,n_listeners_correct,n_parse_errors
G11,12,2,page9-46,2,"Flat horizontal base ending in a sharp point at the bottom-right corner with no vertical edge. Above this on the right side, a triangle points straight horizontally RIGHT. The left side has a sharp point sticking out LEFT below the top-left diamond head.",43,0.5,1,0
G11,13,2,page7-107,2,Large diamond shape taking up the entire top-right section. The far left side is a single sharp point extending horizontally left. The bottom has NO flat base; it stands on two distinct sharp downward-pointing legs with a clear gap between them.,41,1.0,2,0
G11,14,2,page7-255,2,"Flat horizontal base. Bottom-right corner has a short vertical edge going straight up. Above this, the right side has a sharp point sticking straight horizontally RIGHT. The left front side has a sharp point sticking horizontally LEFT.",37,0.5,1,0
G11,15,2,page-B,2,"Diamond head on the left. Top-right has a tall, straight vertical tail pointing directly UP. The bottom has NO flat base; it stands on two distinct sharp downward-pointing legs with a clear gap between them.",35,0.5,1,0
G11,16,2,page5-28,2,"Flat horizontal base. Bottom-right corner has a short VERTICAL edge going straight up. The sharp point on its back aims DIAGONALLY UP-RIGHT (not horizontally). The diamond head is the absolute leftmost point, with NO points sticking out to the left below it.",42,1.0,2,0
G11,17,2,page3-35,2,"Entire right edge is a single continuous straight diagonal line ending in a sharp point at the bottom (NO flat base). Left side has exactly TWO points extending outward: a top-left head and a bottom-left foot, separated by a deep empty gap with NO middle point.",46,0.5,1,0
G11,18,3,page3-35,0,"The entire right edge is one perfectly straight DIAGONAL slope (like a slanted ramp, NOT vertical) from the top tip down to the bottom-right tip. The left side has a deep empty cutout, leaving only a top-left head and a bottom-left foot pointing left. Stands on a sharp point; NO flat horizontal base.",53,0.0,0,0
G11,19,3,page5-28,0,"Flat horizontal base. Bottom-right corner has a short VERTICAL edge going straight up. The sharp point on its back aims DIAGONALLY UP-RIGHT (not horizontally). The diamond head is the absolute leftmost point, with NO points sticking out to the left below it.",42,0.0,0,0
G11,20,3,page7-255,0,"Diamond head facing left. Flat horizontal base. It has BOTH a sharp point sticking out the left side (midway up, below the head) AND a short VERTICAL edge going straight up from the bottom-right corner.",35,0.5,1,0
G11,21,3,page9-46,0,Flat horizontal base. Bottom-right corner is a sharp point with NO vertical edge. Right side has a point sticking straight HORIZONTALLY right. Left side HAS a point sticking out below the diamond head.,33,0.0,0,0
G11,22,3,page-B,0,"Diamond head on the far left. Top-right has a tall tail pointing straight vertically UP. The bottom has NO flat horizontal base; it stands on two separate, sharp downward-pointing legs with a clear gap between them.",36,0.0,0,0
G11,23,3,page7-107,0,Large diamond shape taking up the entire top-right section. The far left side is a single sharp point extending horizontally left. The bottom has NO flat base; it stands on two distinct sharp downward-pointing legs with a clear gap between them.,41,0.0,0,0
G11,24,4,page9-46,1,"Flat horizontal base. Has sharp points sticking out halfway up on BOTH the left and right sides. The bottom-right tip of the base is a sharp angle that immediately slopes diagonally up and inward to the left, with NO vertical edge on the bottom right.",45,0.5,1,0
G11,25,4,page7-255,1,"Flat horizontal base ending in a short VERTICAL edge going straight up at the bottom-right corner. Below the diamond head, the left side has a sharp point sticking left. The right side has a point sticking straight HORIZONTALLY right.",39,0.5,1,0
G11,26,4,page7-107,1,"Top-right is a large diamond shape. The left side features EXACTLY ONE sharp point aiming horizontally left, which slopes straight down to the front leg with NO second point or chest below it. Bottom has NO flat base; it stands on two distinct downward-pointing legs with a V-shaped gap between them.",51,0.0,0,0
G11,27,4,page-B,1,ENTIRE right edge is a perfectly straight VERTICAL line from the very top tip down to the bottom-right tip. Diamond head on the left. Stands on TWO distinct downward-pointing legs with a gap between them (NO flat horizontal base).,39,0.0,0,0
G11,28,4,page5-28,1,"Diamond head top-left. Flat horizontal base ending in a short VERTICAL edge straight up at the bottom-right. Has sharp points sticking out on BOTH sides: the LEFT point is HIGH up (just below the head), while the RIGHT point is LOW down (closer to the base).",46,0.0,0,0
G11,29,4,page3-35,1,"The entire right edge is a single, perfectly straight, unbroken DIAGONAL line sloping from the top tip down to the lowest ground-touching tip. It rests entirely on this one sharp point (NO flat base). The left side has two points sticking out, separated by a deep inward V-notch.",48,0.0,0,0
G11,30,5,page5-28,2,"Flat horizontal base ending in a short VERTICAL edge at the bottom-right corner. The diamond head is the absolute leftmost point, with NO sharp points sticking out to the left below it. The upper back has a sharp point aiming DIAGONALLY UP-RIGHT.",42,0.5,1,0
G11,31,5,page7-255,2,"Flat horizontal base ending in a short VERTICAL edge at the bottom-right corner. It has sharp points sticking out on BOTH sides: one pointing HORIZONTALLY LEFT below the head, and one pointing HORIZONTALLY RIGHT on the back.",37,1.0,2,0
G11,32,5,page3-35,2,"Entire RIGHT edge is a perfectly straight, slanted DIAGONAL line (sloped like a backslash \). It balances ONLY on the single sharp bottom tip of this line (NO flat base). The LEFT side has exactly two points (a top-left head and a bottom-left foot) separated by a deep V-shaped inward cutout.",51,0.5,1,0
G11,33,5,page-B,2,"Diamond head is on the far LEFT. It stands on exactly TWO distinct, sharp downward-pointing legs with an empty gap between them (absolutely NO flat horizontal base). The ENTIRE RIGHT EDGE of the figure is a single, perfectly straight VERTICAL line rising straight up from the tip of the back foot to the highest top tip.",56,0.0,0,0
G11,34,5,page9-46,2,"Diamond head top-left. Flat horizontal base ending in a sharp point at the bottom-right that immediately slopes INWARD (absolutely NO vertical edge). It has sharp points sticking out on BOTH sides: one aiming LEFT below the head, and one aiming HORIZONTALLY RIGHT on its back.",45,0.5,1,0
G11,35,5,page7-107,2,"The large diamond shape is on the TOP-RIGHT (like a giant backpack), NOT on the left. The far left side is a single sharp point. It stands on exactly two distinct legs with an empty gap between them (NO flat horizontal base). The absolute rightmost tip of the entire figure is the right corner of the diamond.",57,0.5,1,0
G12,0,0,page3-35,0,"Swan facing left, flat base.",5,0.5,1,0
G12,1,0,page5-28,0,"Rabbit sitting, facing left, tall ears, flat base.",8,0.5,1,0
G12,2,0,page7-255,0,"Bird facing left, flat bottom, straight vertical back on the right.",11,0.0,0,0
G12,3,0,page7-107,0,"Diamond head, body leaning right, arm pointing left, flat base.",10,0.5,1,0
G12,4,0,page-B,0,"Straight vertical right side, flat base, diamond head.",8,0.5,1,0
G12,5,0,page9-46,0,"Flat base, diamond head. Bottom left is a sharp point. Right side extends horizontally to a sharp point pointing right, raised off the ground.",24,0.0,0,0
G12,6,1,page5-28,1,"Sitting rabbit facing left, flat base, very tall pointy ears sticking up and to the left.",16,0.5,1,0
G12,7,1,page7-255,1,Flat base and completely straight vertical right edge. Top is a point aiming up and left. The left side has a sharp point sticking out to the left in the middle.,31,0.0,0,0
G12,8,1,page3-35,1,"Swan facing left, perfectly flat base, straight slanted back with no protruding tail.",13,0.5,1,0
G12,9,1,page7-107,1,"Flat base, diamond head, body leans right. Left arm points diagonally down and left.",14,0.0,0,0
G12,10,1,page9-46,1,"Flat base, diamond head. The left edge slants up and right, making the bottom-left corner a sharp point. The right side extends into an arm pointing straight right, with a completely horizontal bottom edge.",34,1.0,2,0
G12,11,1,page-B,1,"Flat base, perfectly straight vertical right edge. Top is a distinct diamond-shaped head (rotated square). A triangular point sticks out to the left from the middle of the left side.",30,0.5,1,0
G12,12,2,page-B,2,"Flat base, completely straight vertical right edge. Has a full DIAMOND-shaped head on top (not a triangle). A single triangular point sticks out to the left.",26,1.0,2,0
G12,13,2,page7-255,2,"Flat base, completely straight vertical right edge. Top is a TRIANGULAR point aiming up and left (NO diamond head). A single sharp triangular point sticks out to the left in the middle.",32,1.0,2,0
G12,14,2,page5-28,2,"Looks like a sitting rabbit facing left. Flat base. Completely straight, smooth diagonal back right edge sloping down to the bottom right (no protruding tail). Tall, sharp triangular ears pointing up and left.",33,1.0,2,0
G12,15,2,page3-35,2,"Looks like a swan facing left. Perfectly flat base. Completely straight, smooth diagonal back right edge sloping down to the bottom right (no protruding tail). The head/beak has a flat horizontal top edge and points straight left.",37,0.5,1,0
G12,16,2,page9-46,2,"Flat base, diamond head. The left edge slants up and right, making the bottom-left corner a sharp point. The right side extends into an arm pointing straight right, with a completely horizontal bottom edge.",34,0.0,0,0
G12,17,2,page7-107,2,Flat base. Diamond head. The right side is a large sharp point aiming diagonally UP and RIGHT. The left side is an arm pointing diagonally DOWN and LEFT.,28,0.5,1,0
G12,18,3,page7-255,0,"Flat base, completely straight vertical right edge. Top is a TRIANGULAR point aiming up and left (NO diamond head). A single sharp triangular point sticks out to the left in the middle.",32,0.0,0,0
G12,19,3,page5-28,0,"Looks like a sitting rabbit facing left. Flat base. Completely straight, smooth diagonal back right edge sloping down to the bottom right (no protruding tail). Tall, sharp triangular ears pointing up and left.",33,0.0,0,0
G12,20,3,page3-35,0,"Swan facing left. Flat horizontal base. Entire back right edge is a perfectly straight smooth diagonal line (NO tail bump). The head has a flat horizontal top edge and a flat vertical front edge (top-left corner is 90 degrees, beak is blunt, not sharp).",44,0.5,1,0
G12,21,3,page9-46,0,"Diamond head, flat base. Bottom-left corner is a sharp point. Right arm points straight right, with a perfectly horizontal bottom edge and a downward-slanting top edge.",26,0.5,1,0
G12,22,3,page7-107,0,"Diamond head, flat horizontal base. Left arm points diagonally DOWN-LEFT. Right arm points diagonally UP-RIGHT (both its top and bottom edges slant upwards).",23,1.0,2,0
G12,23,3,page-B,0,"Flat base, perfectly straight vertical right edge. Full diamond-shaped head on top. A single sharp triangular point sticks out to the left.",22,0.5,1,0
G12,24,4,page5-28,1,"Sitting rabbit facing left. Flat horizontal base. The entire back right edge is a perfectly straight, smooth diagonal line (absolutely NO tail bump). Tall sharp pointy ears aiming up and left.",31,0.0,0,0
G12,25,4,page7-255,1,"Flat base, completely straight vertical right edge. Top is a single sharp triangular point aiming up and left (NO diamond head). The triangular point sticking out to the middle-left has a perfectly HORIZONTAL bottom edge.",35,0.0,0,0
G12,26,4,page9-46,1,"Diamond head, flat horizontal base. Bottom-left is a sharp point on the ground. Right arm points straight right, with its bottom edge perfectly horizontal and parallel to the base.",29,0.5,1,0
G12,27,4,page3-35,1,"Swan facing left. Flat base. Entire back right edge is a completely straight diagonal line with NO tail bump. The head has a flat horizontal top edge and a flat vertical front edge, making a blunt 90-degree top-left corner (NOT pointy).",41,0.5,1,0
G12,28,4,page-B,1,"Flat base, perfectly straight vertical right edge. Full diamond-shaped head on top. The single sharp triangular point sticking out to the left has a perfectly HORIZONTAL top edge.",28,0.5,1,0
G12,29,4,page7-107,1,"Diamond head, flat horizontal base. Left arm points diagonally DOWN-LEFT. Right arm points diagonally UP-RIGHT (both its top and bottom edges slant upwards).",23,0.0,0,0
G12,30,5,page3-35,2,"Swan facing left. Flat base. Entire back right edge is a completely straight diagonal line with NO tail bump. The head is completely blunt, forming a 90-degree top-left corner with a flat horizontal top edge and a flat vertical front edge.",41,0.0,0,0
G12,31,5,page9-46,2,"Diamond head. Flat base on the ground, with its bottom-left corner forming a sharp point. The right arm extends perfectly straight right (NOT angled up or down); its bottom edge is completely horizontal and parallel to the base.",38,0.5,1,0
G12,32,5,page7-255,2,"Flat base, straight vertical right edge. Top is a single sharp TRIANGLE pointing up-left (NO diamond head). The point sticking out left has a perfectly HORIZONTAL BOTTOM edge, which meets a perfectly VERTICAL wall directly BELOW it to form a 90-degree inner corner.",43,0.5,1,0
G12,33,5,page5-28,2,"Rabbit with tall pointy ears facing left. Flat base. 1) Back right edge is a completely straight diagonal line with NO tail bump. 2) The bottom-left corner touching the ground is a SHARP POINT (its lower front edge slants down-left, NOT straight vertical).",43,0.0,0,0
G12,34,5,page-B,2,Flat base. Entire right edge is a perfectly straight VERTICAL line. Top is a full DIAMOND shape. The sharp point sticking out to the left has a perfectly HORIZONTAL TOP edge.,31,0.0,0,0
G12,35,5,page7-107,2,"Flat base, perfectly straight VERTICAL right edge. Top is a full DIAMOND shape. The sharp point sticking out to the left has a perfectly HORIZONTAL BOTTOM edge (its top edge slants diagonally down and left).",35,0.0,0,0
G13,0,0,page-B,0,"person kneeling facing right, arm extended straight out to the right",11,0.0,0,0
G13,1,0,page7-255,0,"swan swimming facing right, completely flat horizontal base, small tail pointing left",12,0.0,0,0
G13,2,0,page9-46,0,"figure facing left with a diamond head, an arm pointing diagonally down-left, and a sharp horizontal triangle sticking straight out to the right from its back",26,0.0,0,0
G13,3,0,page3-35,0,"person kneeling facing right, arm raised diagonally up and to the right",12,0.0,0,0
G13,4,0,page5-28,0,"figure facing left, diamond head, arm pointing perfectly horizontal to the left, base has a sharp point extending to the right",21,0.0,0,0
G13,5,0,page7-107,0,"figure leaning diagonally down to the right, with a diamond head at the top-left and a sharp arm pointing straight horizontally to the left just below the head",28,0.0,0,0
G13,6,1,page3-35,1,"figure facing right, diamond head, arm pointing diagonally up and right, base has a sharp point extending horizontally to the left",21,0.0,0,0
G13,7,1,page5-28,1,"upright figure facing left, diamond head, arm pointing straight horizontal to the left, sharp point extending straight horizontal to the right exactly at the bottom base line",27,0.5,1,0
G13,8,1,page7-255,1,Perfectly flat horizontal bottom edge. The far left corner is a sharp point flush with the ground. The right side is a neck and diamond head leaning diagonally up and to the right.,33,1.0,2,0
G13,9,1,page-B,1,"Facing right, diamond head. Arm points perfectly horizontal to the right. Completely flat horizontal base ending in a sharp point on the far left.",24,0.0,0,0
G13,10,1,page7-107,1,"No flat base. The entire figure slants diagonally down towards the bottom right. The highest point is a diamond head at the top left. Just below the head, a sharp arm points perfectly horizontally to the left. The lowest point is a sharp tip at the bottom right.",48,1.0,2,0
G13,11,1,page9-46,1,"Upright figure facing left. The arm points diagonally down and to the left. A sharp point extends perfectly horizontally to the right from the middle of its back, clearly elevated above the bottom base line.",35,1.0,2,0
G13,12,2,page-B,2,"Flat horizontal base ending in a sharp point on the far left. The entire left edge (its back) is a single, continuous, perfectly straight diagonal line sloping up and right. Diamond head, and an arm pointing perfectly horizontally to the right.",41,1.0,2,0
G13,13,2,page7-255,2,Perfectly flat horizontal bottom edge. The far left corner is a sharp point flush with the ground. The right side is a neck and diamond head leaning diagonally up and to the right.,33,1.0,2,0
G13,14,2,page7-107,2,"No flat base. The entire figure slants diagonally down towards the bottom right. The highest point is a diamond head at the top left. Just below the head, a sharp arm points perfectly horizontally to the left. The lowest point is a sharp tip at the bottom right.",48,0.0,0,0
G13,15,2,page9-46,2,"Upright figure facing left. The arm points diagonally down and to the left. A sharp point extends perfectly horizontally to the right from the middle of its back, clearly elevated above the bottom base line.",35,0.5,1,0
G13,16,2,page3-35,2,Perfectly flat horizontal base ending in a sharp point on the far left. Diamond head facing right. The arm points diagonally up and to the right.,26,0.5,1,0
G13,17,2,page5-28,2,Perfectly flat horizontal base ending in a sharp point on the far right. Diamond head. The arm points perfectly horizontally to the left.,23,0.5,1,0
G13,18,3,page-B,0,"Flat horizontal base ending in a sharp point on the far left. The entire left edge (its back) is a single, continuous, perfectly straight diagonal line sloping up and right. Diamond head, and an arm pointing perfectly horizontally to the right.",41,0.0,0,0
G13,19,3,page7-255,0,Perfectly flat horizontal bottom edge. The far left corner is a sharp point flush with the ground. The right side is a neck and diamond head leaning diagonally up and to the right.,33,1.0,2,0
G13,20,3,page3-35,0,"Perfectly flat horizontal base ending in a sharp point on the far left. Diamond head facing right. The arm points diagonally UP and to the right. The back (left edge) is bent, not a straight line.",36,0.5,1,0
G13,21,3,page7-107,0,"No flat horizontal base. The highest point is a diamond head at the top left. Just below the head, a sharp arm points perfectly horizontally to the left. The entire body slants diagonally down and to the right, ending in a sharp point at the bottom right.",47,0.0,0,0
G13,22,3,page9-46,0,"Upright figure with a diamond head facing left. The arm points diagonally DOWN and to the left. A sharp point extends perfectly horizontally to the right from the middle of its back, clearly elevated above the flat bottom base.",39,0.0,0,0
G13,23,3,page5-28,0,"Facing left, diamond head. Arm points perfectly horizontally to the left. Flat horizontal base ends in a sharp point on the far right. Crucial difference: the right edge (back) is bent, not a single straight line. It slopes diagonally up-left from the right tip, then has a perfectly VERTICAL segment at the neck just below the head.",57,0.0,0,0
G13,24,4,page-B,1,"Flat horizontal base. The entire left edge (back) is a single, straight diagonal line sloping up-right immediately from the bottom-left tip, with NO vertical segment at all. The arm points perfectly horizontal to the right.",35,0.5,1,0
G13,25,4,page9-46,1,"Facing left. Arm points diagonally DOWN and to the left. The sharp point sticking perfectly horizontally to the right is halfway up the back, clearly elevated above the short flat bottom base.",32,0.0,0,0
G13,26,4,page3-35,1,"Facing right. Flat horizontal base ending in a sharp point on the far left flush with the ground. Arm points diagonally UP and right. Crucial detail: the back (left edge) has a perfectly VERTICAL segment just below the head, it is NOT a single straight diagonal line.",47,0.5,1,0
G13,27,4,page5-28,1,"Facing left, arm horizontal left. Flat base ending in a sharp point far right, touching the ground. Crucial detail: The upper back/neck is a perfectly VERTICAL line going up to the head. (Do not pick the similar figure that has a completely straight, diagonal back).",45,0.5,1,0
G13,28,4,page7-255,1,Perfectly flat horizontal bottom edge. The far left corner is a sharp point flush with the ground. The right side is a neck and diamond head leaning diagonally up and to the right.,33,0.5,1,0
G13,29,4,page7-107,1,Tilted figure with NO flat horizontal base; it balances solely on the sharp bottom-right tip (the bottom-left point is lifted off the ground). Diamond head is at the top-left. The arm points perfectly HORIZONTAL to the LEFT.,37,0.0,0,0
G13,30,5,page9-46,2,"Head faces LEFT. Arm points diagonally DOWN-LEFT. The sharp point sticking out to the right side is ELEVATED off the ground. (Do NOT pick the figure with a horizontal arm, and do NOT pick the one where the right point touches the ground).",43,0.5,1,0
G13,31,5,page7-107,2,"TILTED figure with NO flat base, leaning to the right and balancing ONLY on its single bottom-right tip. Head is at the top-left. CRUCIAL: The arm points perfectly straight HORIZONTAL to the left. (Do NOT pick the similar tilted figure where the arm points diagonally up-left).",46,1.0,2,0
G13,32,5,page7-255,2,Perfectly flat horizontal bottom edge. The far left corner is a sharp point flush with the ground. The right side is a neck and diamond head leaning diagonally up and to the right. NO separate arms sticking out (resembles a sitting bird/swan).,42,0.0,0,0
G13,33,5,page3-35,2,Faces RIGHT. Arm points diagonally UP-RIGHT. Flat base. CRUCIAL: The upper back (left edge) has a perfectly VERTICAL straight segment directly below the head. (Do NOT pick the figure with a completely straight diagonal back).,35,0.5,1,0
G13,34,5,page-B,2,"Faces RIGHT. Arm points perfectly HORIZONTAL to the RIGHT. Flat base. CRUCIAL: The entire back (left edge) is a single, completely STRAIGHT DIAGONAL line from the bottom-left tip all the way to the head, with NO vertical segments at all.",40,1.0,2,0
G13,35,5,page5-28,2,"Faces LEFT. Arm points perfectly HORIZONTAL to the LEFT. Flat base ends in a sharp point on the far RIGHT touching the ground. CRUCIAL: Look at the back (right edge). It is BENT, featuring a perfectly VERTICAL segment right below the head. (Do NOT pick the figure with a single, straight diagonal back).",53,0.5,1,0
G14,0,0,page7-255,0,"Sitting person facing right, square head on top left, completely flat bottom, pointy leg extending right.",16,0.0,0,0
G14,1,0,page7-107,0,"Square head on the top right, large sharp pointy shape extending horizontally straight to the left, looks like a person leaning forward and reaching left.",25,0.0,0,0
G14,2,0,page5-28,0,"Diamond head on top. The entire right edge is a perfectly straight vertical line. A sharp pointy arm extends to the left, and it has two distinct downward-pointing legs.",29,0.0,0,0
G14,3,0,page3-35,0,"Diamond head. The body has three distinct sharp points extending from it: an arm pointing up and to the left, a leg pointing down and to the left, and a leg pointing down and to the right.",37,0.0,0,0
G14,4,0,page-B,0,"Diamond head. Three sharp points extending from the body: one points horizontally to the left, one points straight vertically down forming a leg, and one points diagonally up and to the right.",32,0.5,1,0
G14,5,0,page9-46,0,"Diamond head. Left arm extends left and slightly up, but its tip remains much lower than the head. Two legs point down-left and down-right. Right shoulder slopes down with no arm.",31,0.0,0,0
G14,6,1,page9-46,1,"Diamond head. The entire right edge is a single long, straight diagonal line sloping down to the right foot. Left side has a horizontal arm pointing left and a leg pointing down-left.",32,0.0,0,0
G14,7,1,page7-107,1,"Diamond head on top right. Features a single, exceptionally long, sharp point extending horizontally far left, and one sharp leg pointing straight down.",23,0.0,0,0
G14,8,1,page3-35,1,"Diamond head. Features only one arm, which is raising high UP and LEFT, its sharp tip reaching almost as high as the head. Two legs point down-left and down-right.",29,0.0,0,0
G14,9,1,page7-255,1,"Diamond head on top left. Body has a completely flat horizontal bottom and a perfectly straight vertical left edge, meeting at a 90-degree bottom-left corner. A single sharp point extends out to the right.",34,1.0,2,0
G14,10,1,page5-28,1,"Diamond head. Entire RIGHT edge is a perfectly straight vertical line. The left arm has a flat, horizontal TOP edge, and there is a distinct left leg pointing down-left.",29,0.0,0,0
G14,11,1,page-B,1,"Diamond head. Left arm points straight horizontally left. Right arm points diagonally up and right. Has exactly one leg, which points straight vertically down.",24,0.5,1,0
G14,12,2,page9-46,2,"Diamond head. Perfectly straight diagonal right edge from the neck down to the foot. Left arm points left and has a completely flat, horizontal bottom edge. Left leg points diagonally down-left.",31,0.5,1,0
G14,13,2,page7-107,2,Diamond head. The top edge of the very long left-pointing arm is a perfectly straight horizontal line. The entire right edge of the body is a perfectly straight vertical line. It has a distinct straight vertical leg with a flat horizontal bottom.,42,0.5,1,0
G14,14,2,page-B,2,"Diamond head. Left arm points straight horizontally left with a perfectly flat horizontal TOP edge. Right arm points diagonally UP and right. Exactly one leg, pointing straight vertically down.",29,0.5,1,0
G14,15,2,page7-255,2,"Diamond head on top left. Body has a perfectly straight vertical left edge and a completely flat horizontal bottom, meeting at a 90-degree bottom-left corner. A single sharp point extends out to the right.",34,0.0,0,0
G14,16,2,page5-28,2,"Diamond head. Entire right edge is a perfectly straight vertical line. The left-pointing arm has a flat, horizontal BOTTOM edge. One leg points diagonally down-left.",25,0.0,0,0
G14,17,2,page3-35,2,Diamond head. Entire right edge is a perfectly straight diagonal line from the neck down to the right foot. Left arm points high UP and left. Left leg points diagonally down-left.,31,0.5,1,0
G14,18,3,page7-107,0,"Diamond head on top right. Entire top edge of the left-pointing arm is perfectly horizontal. Entire right edge of the body is perfectly vertical, meeting a completely flat horizontal bottom edge to form a perfect 90-degree bottom-right corner.",38,0.5,1,0
G14,19,3,page9-46,0,"Diamond head. Entire right edge is a single straight diagonal line from the neck down to the bottom point. The left arm points horizontally left, specifically with its BOTTOM edge being perfectly flat and horizontal. A separate left leg points diagonally down-left.",42,1.0,2,0
G14,20,3,page5-28,0,"Diamond head. The entire right edge is a perfectly straight vertical line that goes all the way down, ending in a sharp point at the very bottom. The left arm points left, specifically with a perfectly flat and horizontal TOP edge. A distinct left leg points diagonally down-left.",48,0.0,0,0
G14,21,3,page7-255,0,"Diamond head on top left. The body is a perfect right triangle: it features a completely straight vertical left edge, a flat horizontal bottom meeting at a 90-degree corner, and a single, unbroken straight diagonal top edge sloping from the neck directly down to the far right tip (no bends or steps).",52,0.0,0,0
G14,22,3,page-B,0,Diamond head. Left arm points straight left with a perfectly flat horizontal TOP edge. Single leg points straight down with a perfectly flat vertical LEFT edge. Right arm points diagonally UP and right.,33,0.5,1,0
G14,23,3,page3-35,0,"Diamond head. The entire right edge is a single, unbroken straight diagonal line from the neck down to the bottom tip, with NO right arm. The left arm points steeply UP and left. A separate left leg points diagonally down and left.",42,1.0,2,0
G14,24,4,page3-35,1,"Diamond head. The entire right edge is a single, unbroken straight diagonal line from the neck down to the bottom tip, with NO right arm. The left arm points steeply UP and left. A separate left leg points diagonally down and left.",42,0.0,0,0
G14,25,4,page7-255,1,"Diamond head top left. Perfectly vertical left edge and flat horizontal bottom edge. Right side is NOT a single straight diagonal line; it features a distinct horizontal 'arm' pointing right, and a separate sharp pointy 'leg' extending right along the floor.",41,0.0,0,0
G14,26,4,page9-46,1,"Diamond head. Entire right edge is a single straight diagonal line from the neck down to the bottom point. The left arm points horizontally left, specifically with its BOTTOM edge being perfectly flat and horizontal. A separate left leg points diagonally down-left.",42,0.0,0,0
G14,27,4,page-B,1,Diamond head. Left arm points horizontally left (its TOP edge is perfectly flat). Right arm points diagonally UP and right. Single leg points straight vertically down (its LEFT edge is perfectly flat).,32,0.0,0,0
G14,28,4,page5-28,1,"Diamond head. Entire right edge is a perfectly straight vertical line. Left arm points horizontally left, shaped like a sharp spike (BOTH its top and bottom edges are angled, it has NO flat horizontal edges). A separate left leg points diagonally down-left.",42,0.0,0,0
G14,29,4,page7-107,1,"Diamond head top right. Left arm is exceptionally long with a perfectly horizontal TOP edge, tapering to a sharp point at the far left (its bottom edge is diagonal, not rectangular). The entire right edge is perfectly vertical, meeting a completely flat horizontal bottom edge at a 90-degree corner. The leg portion is a very narrow vertical rectangle.",58,0.0,0,0
G14,30,5,page9-46,2,"Diamond head. Right edge of the body is a single unbroken straight DIAGONAL line (NO right arm). Unlike the similar shape where the left arm points steeply up, here the left arm points straight horizontally LEFT, with a perfectly flat horizontal BOTTOM edge. Left leg points down-left.",47,0.0,0,0
G14,31,5,page7-255,2,"SQUARE head with a flat horizontal top edge (NOT a diamond). The entire left side of the figure is a single, continuous, perfectly straight vertical line from the top-left of the head all the way down to the bottom-left corner. The body is a perfect right triangle with a completely flat horizontal bottom edge.",54,0.0,0,0
G14,32,5,page5-28,2,"Diamond head. Entire right edge is a perfectly straight vertical line ending in a sharp bottom point (NO flat horizontal base). Left arm points straight horizontally left, specifically with a flat horizontal TOP edge (NOT bottom edge). Left leg points diagonally down-left.",42,0.0,0,0
G14,33,5,page-B,2,"Diamond head. Arm on YOUR RIGHT points diagonally UP-RIGHT. Arm on YOUR LEFT points straight horizontally LEFT. Exactly ONE leg, pointing straight DOWN.",23,0.5,1,0
G14,34,5,page7-107,2,"Diamond head top right. The body has a perfect 90-degree bottom-right corner (perfectly straight vertical right edge, perfectly flat horizontal bottom). A single, exceptionally long arm extends to the far left, with its TOP edge being perfectly horizontal.",38,0.0,0,0
G14,35,5,page3-35,2,"Diamond head. Left arm points steeply UP and left. The entire right edge is a single, perfectly straight DIAGONAL line sloping from the neck down to a sharp point at the very bottom (NO right arm, NO vertical right edge, NO flat horizontal bottom). A left leg points diagonally down-left.",50,0.5,1,0
G15,0,0,page5-28,0,"Sitting animal facing left, flat bottom, tail extending straight out to the right.",13,0.0,0,0
G15,1,0,page7-255,0,"Sitting figure facing left, diamond head. Back has a sharp point extending right. Left side has two points extending left (one just below head, one at the bottom base).",29,0.0,0,0
G15,2,0,page3-35,0,"Facing left, triangle head. Arm pointing left has a perfectly flat horizontal bottom edge. Sharp mid-back point extending right. Entire base is a single flat horizontal line with points at both the left and right ends.",36,0.0,0,0
G15,3,0,page-B,0,"Figure facing right with a diamond head. Arm points straight right with a flat horizontal top edge. Back is a continuous straight diagonal line sloping down to the bottom right point. Base is flat and horizontal, extending backwards to the left.",41,0.5,1,0
G15,4,0,page9-46,0,"Facing left, diamond head. Back (right side) is a perfectly straight vertical line down to a flat base. Front has one large point extending left; its lower edge goes straight down to the base without any inward notches or ""waist"".",40,0.0,0,0
G15,5,0,page7-107,0,"Facing left, diamond head. The front has a large sharp 'arm' extending far left, which reaches much further left than the small bottom-left 'foot' at the base. The back has a sharp point in the middle extending right, which reaches further right than the bottom-right corner of the base.",49,0.0,0,0
G15,6,1,page5-28,1,"Facing left, diamond head. Left side has a sharp arm with a downward-sloping top edge (not horizontal) and a pointed foot at the base. Base is perfectly flat horizontally. Right side has a long sharp tail extending right, located just above the base.",43,0.0,0,0
G15,7,1,page9-46,1,"Diamond head. Right edge is perfectly vertical. Flat horizontal base. Left side has a large arm extending left. From the tip of this arm, a straight diagonal edge connects directly to the bottom-left corner of the base, creating a solid body with no inward waist or notch.",47,0.5,1,0
G15,8,1,page7-255,1,"Facing left, diamond head. Key feature: the upper body has straight, continuous edges sloping directly outwards from the bottom point of the head—down-left to a sharp arm tip, and down-right to a sharp mid-back point (no vertical neck). Deep inward notch under the left arm. Flat horizontal base ending in a left-pointing foot.",53,0.0,0,0
G15,9,1,page3-35,1,"Faces left. The arm extending left has a perfectly horizontal flat bottom edge, parallel to the flat horizontal base. The right side has a sharp point sticking out in the middle (it is not a straight vertical line).",38,1.0,2,0
