group_id,round_num,block_num,target,speaker_id,description,word_count,accuracy,n_listeners_correct,n_parse_errors
G11,2,0,page7-255,0,"Sitting figure facing left with an upright diamond head, a sharp leg sticking straight out to the left, and a parallelogram pointing diagonally up and to the right from the back.",31,0.0,0,0
G11,3,0,page-B,0,"Figure leaning far down to the left, with a single sharp leg pointing straight down, and a parallelogram sticking straight out horizontally to the right from its back.",28,0.0,0,0
G11,4,0,page5-28,0,"Figure facing right with a diamond head, a sharp arm pointing straight horizontally out to the right, and a piece extending diagonally down and to the left from its bottom back.",31,0.0,0,0
G11,5,0,page9-46,0,"Sitting figure facing right, diamond head, with a parallelogram arm raised diagonally up and to the right, and the base pointing down to the left.",25,0.0,0,0
G11,6,1,page7-107,1,"Figure bowing very low to the left, diamond head at bottom left. Parallelogram sticks diagonally up and right from its upper back. Sharp foot points right.",26,0.5,1,0
G11,7,1,page5-28,1,Figure with a diamond head. A sharp triangular arm points perfectly horizontally out to the right. A long parallelogram leg points diagonally down and to the left.,27,1.0,2,0
G11,8,1,page9-46,1,Figure facing right with a diamond head. A long parallelogram arm extends diagonally UPWARDS and to the right from its front/chest. A sharp triangular base points diagonally down and to the left.,32,0.0,0,0
G11,9,1,page3-35,1,"Bird facing left. Has a very tall peak pointing straight up, with its right edge forming a perfectly straight vertical line dropping all the way down to a sharp bottom point. A diamond head is high on the left.",39,0.5,1,0
G11,10,1,page-B,1,"Parallelogram extends perfectly horizontally right. The lowest leg points straight down and has a perfectly vertical LEFT edge. The leftmost part of the figure is a sharp triangular point, NOT a diamond.",32,0.5,1,0
G11,11,1,page7-255,1,Diamond head. A sharp triangular arm points perfectly horizontally out to the LEFT. A parallelogram extends diagonally UPWARDS and to the RIGHT from its back. The base points diagonally down and left.,32,0.5,1,0
G11,12,2,page9-46,2,"Diamond head near the top. Key feature: below the head, the completely straight left edge of the body forms a long diagonal line sloping smoothly down and to the left, ending in a sharp point. A parallelogram arm points diagonally up and right from the front chest area.",48,0.5,1,0
G11,13,2,page7-107,2,"Diamond head at the very bottom left. The highest part of the figure is a parallelogram extending diagonally up and to the right. At the bottom right, a sharp foot points perfectly horizontally out to the right.",37,1.0,2,0
G11,14,2,page7-255,2,Diamond head. Sharp arm points perfectly horizontally left. Parallelogram extends diagonally up and right. The lowest point of the base points diagonally down and left (not straight down like similar figures).,31,0.5,1,0
G11,15,2,page-B,2,"NO diamond. Parallelogram points completely horizontally to the RIGHT. Lowest point is a sharp leg aiming perfectly straight DOWN. The leftmost part is a sharp triangular point (not a diamond), and there is NO upward-pointing peak on top.",38,1.0,2,0
G11,16,2,page5-28,2,Diamond head. Sharp triangular arm points perfectly horizontally out to the RIGHT. A long parallelogram leg extends diagonally DOWN and to the LEFT.,23,1.0,2,0
G11,17,2,page3-35,2,Diamond head on the left. Top is a sharp peak pointing straight UP (not flat). The entire right side is a perfectly straight vertical edge dropping all the way down to a sharp bottom point.,35,1.0,2,0
G11,18,3,page3-35,0,Diamond head on the left. Top is a sharp peak pointing straight UP (not flat). The entire right side is a perfectly straight vertical edge dropping all the way down to a sharp bottom point.,35,0.5,1,0
G11,19,3,page5-28,0,Diamond head. Sharp triangular arm points perfectly horizontally out to the RIGHT. A long parallelogram leg extends diagonally DOWN and to the LEFT.,23,0.0,0,0
G11,20,3,page7-255,0,Diamond head. Sharp arm points perfectly horizontally LEFT. Parallelogram points diagonally UP-RIGHT (not horizontally). The bottommost leg points diagonally DOWN-LEFT (not straight down).,23,1.0,2,0
G11,21,3,page9-46,0,"Diamond head. Parallelogram arm points diagonally UP-RIGHT. Crucially, there are NO pieces sticking out horizontally; the entire left back edge is a perfectly straight, smooth line sloping DOWN-LEFT to a sharp bottom point.",33,0.5,1,0
G11,22,3,page-B,0,NO diamond head. Leftmost part is a sharp triangular point. A parallelogram arm points completely horizontally to the RIGHT. The lowest leg points perfectly straight DOWN.,26,0.5,1,0
G11,23,3,page7-107,0,"Diamond head at the very bottom left. The highest part of the figure is a parallelogram extending diagonally up and to the right. At the bottom right, a sharp foot points perfectly horizontally out to the right.",37,1.0,2,0
G11,24,4,page9-46,1,"Diamond head. A long parallelogram points towards the TOP-RIGHT corner. The entire left side is a completely flat, straight diagonal edge sloping down to a bottom-left point. It has NO parts pointing horizontally left or right.",36,0.5,1,0
G11,25,4,page7-255,1,Diamond head. Sharp arm points perfectly horizontally LEFT. Parallelogram points diagonally UP-RIGHT. The bottommost leg points diagonally DOWN-LEFT (not straight down).,21,1.0,2,0
G11,26,4,page7-107,1,"Diamond head at the very bottom left. The highest part is a parallelogram extending diagonally up and to the right. At the bottom right, a sharp foot points perfectly horizontally right.",31,1.0,2,0
G11,27,4,page-B,1,NO diamond head. Leftmost part is a sharp triangular point. A parallelogram arm points completely horizontally RIGHT. The lowest point is a sharp leg aiming perfectly straight DOWN.,28,0.0,0,0
G11,28,4,page5-28,1,Diamond head. Rightmost part is a sharp triangle pointing perfectly horizontally RIGHT. Lowest part is a long parallelogram leg extending diagonally DOWN and LEFT.,24,1.0,2,0
G11,29,4,page3-35,1,Diamond head on the left. Top is a sharp triangular peak pointing straight UP. The entire right side is a perfectly straight vertical edge dropping all the way down to a sharp point at the bottom.,36,1.0,2,0
G11,30,5,page5-28,2,Diamond head. Rightmost part is a sharp triangle pointing perfectly horizontally RIGHT. Lowest part is a long parallelogram leg extending diagonally DOWN and LEFT.,24,1.0,2,0
G11,31,5,page7-255,2,Diamond head. Sharp arm points perfectly horizontally LEFT. Parallelogram points diagonally UP-RIGHT. The bottommost leg points diagonally DOWN-LEFT (not straight down).,21,1.0,2,0
G11,32,5,page3-35,2,Diamond head on the left. Top is a sharp triangular peak pointing straight UP. The entire right side is a perfectly straight vertical edge dropping all the way down to a sharp point at the bottom.,36,1.0,2,0
G11,33,5,page-B,2,Absolutely NO diamond shape visible. Parallelogram points completely horizontally to the RIGHT. Lowest point is a sharp leg aiming perfectly straight DOWN (its left edge is perfectly vertical). The leftmost part is a sharp triangular point.,36,1.0,2,0
G11,34,5,page9-46,2,"Diamond head. Target has absolutely NO horizontally pointing parts (do NOT pick figures with an arm pointing left). A long parallelogram extends diagonally UP and RIGHT. The entire left edge of the figure is a single, perfectly straight, smooth diagonal line sloping down to a sharp bottom-left point.",48,1.0,2,0
G11,35,5,page7-107,2,"Diamond head at the very bottom left. The highest part is a parallelogram extending diagonally up and to the right. At the bottom right, a sharp foot points perfectly horizontally right.",31,0.5,1,0
G12,0,0,page3-35,0,Person facing left with a straight arm reaching diagonally up and to the left.,14,0.0,0,0
G12,1,0,page5-28,0,"Bird facing left with a large triangular wing pointing straight up that has a flat, vertical right edge. A small triangular beak points left, and a tail points down and to the right.",33,0.0,0,0
G12,2,0,page7-255,0,"Figure with a large diamond shape leaning to the left, and a long horizontal piece extending straight out to the right.",21,0.0,0,0
G12,3,0,page7-107,0,"Figure with a diamond head on top, a long piece extending diagonally down and to the left, and a small triangle pointing directly right.",24,0.0,0,0
G12,4,0,page-B,0,"Figure with a diamond head on the top right, leaning far over to the left like a person bowing deeply. It rests on a completely flat, horizontal bottom edge and has a sharp point extending to the far left.",39,0.0,0,0
G12,5,0,page9-46,0,"Figure with a tall, perfectly straight vertical right edge that meets a flat horizontal bottom edge to form a sharp 90-degree corner at the bottom right. On the far left side, it has a small triangle pointing straight out to the left.",42,0.0,0,0
G12,6,1,page5-28,1,"Top is a large triangle pointing straight up, with its right edge forming a perfectly vertical straight line. On the left side, a small triangle points perfectly horizontally to the left. The bottom-most piece points diagonally down and to the right (it does not have a flat horizontal bottom edge).",50,1.0,2,0
G12,7,1,page7-255,1,"Diamond-shaped head on the far top left. The thick main body leans diagonally up and to the left. From the bottom, a long, sharp point extends straight out to the far right, with the entire bottom edge of this rightward-pointing section being perfectly flat and horizontal.",46,0.0,0,0
G12,8,1,page3-35,1,"Diamond head on the right side. A long straight arm extends diagonally UP and to the LEFT, making its tip the highest point of the entire figure. The lowest point is a triangle pointing perfectly straight DOWN.",37,0.0,0,0
G12,9,1,page7-107,1,Diamond head at the very top. A distinct small triangle points perfectly horizontally straight to the RIGHT. The lowest part is a single sharp tip pointing diagonally DOWN and to the LEFT. No flat bottom edge.,36,1.0,2,0
G12,10,1,page9-46,1,"Perfect 90-degree corner at the bottom right (tall vertical right edge, completely flat bottom). The highest part is a diamond shape. The piece furthest to the LEFT is a small triangle pointing perfectly horizontally STRAIGHT LEFT like an arrowhead (its tip points straight left, NOT diagonally down).",47,1.0,2,0
G12,11,1,page-B,1,"Completely flat horizontal bottom edge. Diamond head on the top RIGHT. The leftmost tip of the entire figure rests exactly ON this flat bottom edge, forming a sharp point that aims perfectly horizontally straight left along the ground.",38,0.5,1,0
G12,12,2,page-B,2,"Completely flat horizontal bottom edge and straight vertical right edge. The entire left side is one long, continuous, perfectly straight diagonal line sloping down to a sharp point on the far left of the ground (like a ramp). The very topmost piece is a distinct DIAMOND shape sitting on the top right.",52,0.0,0,0
G12,13,2,page7-255,2,"Diamond head on the far top left. The absolute lowest point of the entire figure is a sharp tip pointing perfectly straight DOWN. The rightmost piece extends perfectly horizontally to the RIGHT, and the TOP edge of this right-pointing piece is completely flat and horizontal.",45,0.0,0,0
G12,14,2,page5-28,2,"Top is a large triangle pointing straight up, with its right edge forming a perfectly vertical straight line. On the left side, a small triangle points perfectly horizontally to the left. The bottom-most piece points diagonally down and to the right (it does not have a flat horizontal bottom edge).",50,0.5,1,0
G12,15,2,page3-35,2,Highest point is the tip of a long arm reaching diagonally UP-LEFT. The piece furthest to the RIGHT is a diamond shape. The absolute lowest point is a sharp tip aiming perfectly straight DOWN.,34,0.5,1,0
G12,16,2,page9-46,2,"Perfect 90-degree corner at the bottom right (tall vertical right edge, completely flat bottom). The highest part is a diamond shape. The piece furthest to the left is a small triangle pointing perfectly horizontally straight left like an arrowhead.",39,1.0,2,0
G12,17,2,page7-107,2,Diamond head at the very top. A distinct small triangle points perfectly horizontally straight to the RIGHT. The lowest part is a single sharp tip pointing diagonally DOWN and to the LEFT. No flat bottom edge.,36,0.5,1,0
G12,18,3,page7-255,0,"Diamond head on the top LEFT. The lowest point aims exactly straight DOWN. A long pointed tail extends horizontally to the RIGHT. The completely flat, horizontal edge of this right-pointing tail is on its TOP side.",36,1.0,2,0
G12,19,3,page5-28,0,"Bird facing left. The highest part is a large triangle pointing straight up with a completely straight, vertical RIGHT edge. A small triangular beak points horizontally to the LEFT. The lowest part is a tail pointing diagonally down and right.",40,0.5,1,0
G12,20,3,page3-35,0,"The rightmost piece is a diamond shape. The highest point of the entire figure is a long, straight arm reaching diagonally UP and LEFT. The absolute lowest point is a sharp tip pointing perfectly straight DOWN.",36,0.0,0,0
G12,21,3,page9-46,0,"Perfect 90-degree corner at the bottom right (tall vertical right edge, completely flat bottom). The highest part is a diamond shape. The piece furthest to the left is a small triangle pointing perfectly horizontally straight left like an arrowhead.",39,0.5,1,0
G12,22,3,page7-107,0,"Diamond head at the very top. A distinct small triangle points perfectly horizontally straight RIGHT. The lowest part is a single sharp tip pointing diagonally DOWN-LEFT. (Ensure it is not the mirrored figure: the small triangle MUST point RIGHT, and the long leg MUST point LEFT).",46,1.0,2,0
G12,23,3,page-B,0,"Perfect 90-degree corner at the bottom RIGHT (flat bottom edge meets completely straight vertical right edge). The entire left side is ONE continuous, perfectly straight diagonal line (a smooth ramp) sloping down to a sharp tip resting directly on the ground at the far LEFT. A diamond head sits at the top RIGHT.",53,1.0,2,0
G12,24,4,page5-28,1,"Highest piece is a large triangle pointing up with a perfectly vertical RIGHT edge. A small triangular beak points horizontally LEFT. The bottom piece is a tail pointing diagonally DOWN-RIGHT. Crucially, the absolute lowest tip of the figure points diagonally down-right, NOT perfectly straight down. (Do not choose the similar figure with the straight downward-pointing tail).",56,0.5,1,0
G12,25,4,page7-255,1,"Diamond head on the top LEFT. The lowest point aims exactly straight DOWN. A long pointed tail extends horizontally to the RIGHT. The completely flat, horizontal edge of this right-pointing tail is on its TOP side.",36,0.5,1,0
G12,26,4,page9-46,1,"Perfect 90-degree corner at the bottom RIGHT (flat bottom edge meets a tall, straight vertical right edge). The highest part is a diamond shape. The piece furthest to the LEFT is a distinct small triangle suspended above the ground, pointing perfectly horizontally STRAIGHT LEFT like an arrowhead.",47,0.5,1,0
G12,27,4,page3-35,1,"Highest point is a long arm pointing diagonally UP-LEFT. Rightmost piece is a distinctly DIAMOND-shaped head (not a triangle). The bottom has exactly TWO legs: the left leg points diagonally DOWN-LEFT, and the right leg points perfectly straight DOWN (forming the absolute lowest tip of the figure).",47,0.5,1,0
G12,28,4,page-B,1,"Perfect 90-degree corner at the bottom RIGHT (flat bottom edge meets completely straight vertical right edge). The entire left side is ONE continuous, perfectly straight diagonal line (a smooth ramp) sloping down to a sharp tip resting directly on the ground at the far LEFT. A diamond head sits at the top RIGHT.",53,1.0,2,0
G12,29,4,page7-107,1,Diamond head at the very top. A distinct small triangle points perfectly horizontally straight RIGHT. The lowest part is a single long leg pointing diagonally DOWN-LEFT.,26,1.0,2,0
G12,30,5,page3-35,2,"Highest point is a long arm pointing diagonally UP-LEFT. The piece furthest to the RIGHT is a DIAMOND head. The bottom has exactly TWO legs: the left leg points diagonally DOWN-LEFT, and the right leg points perfectly straight DOWN (forming the absolute lowest tip).",44,0.5,1,0
G12,31,5,page9-46,2,"Perfect 90-degree corner at the bottom right (tall vertical right edge, completely flat bottom). The highest part is a diamond shape. The piece furthest to the left is a small triangle suspended above the ground, pointing perfectly horizontally straight left like an arrowhead.",43,1.0,2,0
G12,32,5,page7-255,2,"Diamond head on the top LEFT. The lowest point aims exactly straight DOWN. A long pointed tail extends horizontally to the RIGHT. The completely flat, horizontal edge of this right-pointing tail is on its TOP side.",36,1.0,2,0
G12,33,5,page5-28,2,"Highest part is a large triangle pointing straight UP (not a diamond), with a perfectly vertical straight RIGHT edge. A small triangular beak points perfectly horizontally LEFT. The bottom-most piece is a tail pointing diagonally DOWN and RIGHT. Ensure the absolute lowest tip points diagonally down-right, NOT perfectly straight down.",50,1.0,2,0
G12,34,5,page-B,2,"Perfect 90-degree corner at the bottom RIGHT (flat bottom edge meets completely straight vertical right edge). The entire left side is ONE continuous, perfectly straight diagonal line (a smooth ramp) sloping down to a sharp tip resting directly on the ground at the far LEFT. A diamond head sits at the top RIGHT.",53,0.5,1,0
G12,35,5,page7-107,2,"Diamond head at the very top. A distinct small triangle points perfectly horizontally straight RIGHT. The lowest part is a single sharp tip pointing diagonally DOWN-LEFT. (Ensure it is not the mirrored figure: the small triangle MUST point RIGHT, and the long leg MUST point LEFT).",46,1.0,2,0
G13,0,0,page-B,0,Solid black square.,3,0.5,1,0
G13,1,0,page7-255,0,"Person running to the left, front arm reaching diagonally up and left.",12,0.0,0,0
G13,2,0,page9-46,0,"Person sprinting to the right, arms bent at elbows, front knee lifted.",12,0.0,0,0
G13,3,0,page3-35,0,"Person doing a high kick up and to the left, with an arm extending horizontally straight out to the right.",20,0.0,0,0
G13,4,0,page5-28,0,"Person kneeling facing right, arm extended forward and bent pointing straight down.",12,0.0,0,0
G13,5,0,page7-107,0,"Person kneeling or lunging to the left, with one arm extending perfectly horizontal straight backward to the right.",18,0.0,0,0
G13,6,1,page3-35,1,"Person standing on one leg that points straight down vertically, with the other leg kicking high up to the left. One arm is a flat rectangle pointing perfectly horizontally to the right. Below this arm is a large triangle pointing diagonally down and right.",44,0.5,1,0
G13,7,1,page5-28,1,"Figure facing right. The front arm extends horizontally to the right, then drops into a perfectly vertical rectangle pointing straight down. The back leg extends to the left, ending in a triangle pointing diagonally down-left.",35,0.5,1,0
G13,8,1,page7-255,1,Figure running left. The front arm reaches diagonally up and left. The lowest part is a foot resting completely flat horizontally and pointing right.,24,1.0,2,0
G13,9,1,page-B,1,"A completely solid, perfect square tilted on its corner to form a large diamond shape. It is a single solid shape with no limbs or protruding parts.",27,0.5,1,0
G13,10,1,page7-107,1,Figure with a flat rectangular arm extending perfectly horizontally straight out to the RIGHT. The very lowest part of the entire image is a sharp point aiming diagonally down and to the left.,33,0.0,0,0
G13,11,1,page9-46,1,Running figure leaning forward to the right. The back leg extends straight diagonally down and left to a sharp point on the ground. The front leg is bent with the knee lifted high up into the air. Both arms are bent at sharp angles.,44,1.0,2,0
G13,12,2,page-B,2,"A completely solid, perfect diamond shape (a square tilted on its corner). It has exactly four smooth, straight edges and four sharp points, with absolutely no limbs, head, or extra pieces sticking out anywhere.",34,1.0,2,0
G13,13,2,page7-255,2,Figure running left. The front arm reaches diagonally up and left. The lowest part is a foot resting completely flat horizontally and pointing right.,24,1.0,2,0
G13,14,2,page7-107,2,"Figure leaning left with one flat arm pointing straight horizontally to the RIGHT. The legs form a wide inverted 'V' shape: the left leg points diagonally down-left ending in a sharp point, and the right leg points diagonally down-right ending in a blocky, square foot.",45,0.0,0,0
G13,15,2,page9-46,2,Running figure leaning forward to the right. The back leg extends straight diagonally down and left to a sharp point on the ground. The front leg is bent with the knee lifted high up into the air. Both arms are bent at sharp angles.,44,0.5,1,0
G13,16,2,page3-35,2,Figure standing on one straight vertical leg with its foot pointing LEFT. The other leg kicks high up and to the left. One arm extends perfectly horizontally to the RIGHT. Below this arm is a large triangle pointing diagonally down-right.,40,0.5,1,0
G13,17,2,page5-28,2,"Figure facing right. One arm extends perfectly horizontally right, then bends 90 degrees to drop straight down as a vertical rectangle. The front leg rests completely flat horizontally on the ground pointing right. The back leg points diagonally down-left, ending in a large triangle.",44,0.5,1,0
G13,18,3,page-B,0,"A completely solid, perfect diamond shape (a square tilted on its corner). It has exactly four smooth, straight edges and four sharp points, with absolutely no limbs, head, or extra pieces sticking out anywhere.",34,1.0,2,0
G13,19,3,page7-255,0,Figure running left. The front arm reaches diagonally up and left. The lowest part is a foot resting completely flat horizontally and pointing right.,24,1.0,2,0
G13,20,3,page3-35,0,Figure standing on one straight vertical leg with its foot pointing LEFT. The other leg kicks high up to the left. One arm extends perfectly horizontally RIGHT. Below this arm is a large triangle pointing diagonally down-right.,37,1.0,2,0
G13,21,3,page7-107,0,"Diamond head. A perfectly straight rectangular arm points horizontally to the RIGHT, ending in a flat vertical edge. The left side has two sharp points: a small arm pointing diagonally up-left, and a large triangular leg pointing diagonally down-left. The lowest part of the whole image is that sharp bottom-left tip.",51,0.5,1,0
G13,22,3,page9-46,0,Running figure leaning forward to the right. The back leg extends straight diagonally down and left ending in a single sharp point on the ground. The front knee is lifted high up into the air to the right. Both arms are bent at sharp angles.,45,1.0,2,0
G13,23,3,page5-28,0,"Figure facing right. The front arm extends horizontally to the RIGHT, then bends 90 degrees to point straight DOWN vertically. The entire front foot rests perfectly flat and horizontally on the ground. The back leg points diagonally down-left.",38,1.0,2,0
G13,24,4,page-B,1,"A completely solid, perfect diamond shape (a square tilted on its corner). It has exactly four smooth, straight edges and four sharp points, with absolutely no limbs, head, or extra pieces sticking out anywhere.",34,1.0,2,0
G13,25,4,page9-46,1,Running figure leaning forward to the right. The back leg extends straight diagonally down and left ending in a single sharp point on the ground. The front knee is lifted high up into the air to the right. Both arms are bent at sharp angles.,45,1.0,2,0
G13,26,4,page3-35,1,Figure standing on one straight vertical leg with its foot pointing LEFT. The other leg kicks high up to the left. One arm extends perfectly horizontally RIGHT. Below this arm is a large triangle pointing diagonally down-right.,37,1.0,2,0
G13,27,4,page5-28,1,"Figure facing right. The front arm extends horizontally to the RIGHT, then bends 90 degrees to point straight DOWN vertically. The entire front foot rests perfectly flat and horizontally on the ground. The back leg points diagonally down-left.",38,1.0,2,0
G13,28,4,page7-255,1,Figure running left. The front arm reaches diagonally up and left. The lowest part is a foot resting completely flat horizontally and pointing right.,24,1.0,2,0
G13,29,4,page7-107,1,"Figure with a flat arm pointing perfectly horizontally RIGHT. The legs form an inverted V. Look closely to distinguish from a similar shape: the LEFT leg is a sharp triangle pointing down-left (the lowest point of the image), and the RIGHT leg is a blocky square pointing down-right. Be sure the square foot is on the right side!",58,1.0,2,0
G13,30,5,page9-46,2,Running figure leaning forward to the right. The back leg extends straight diagonally down and left ending in a single sharp point on the ground. The front knee is lifted high up into the air to the right. Both arms are bent at sharp angles.,45,0.5,1,0
G13,31,5,page7-107,2,"Figure with a flat arm pointing perfectly horizontally RIGHT. The legs form an inverted V. To distinguish from a very similar shape, look closely at the legs: the LEFT leg is a sharp triangle pointing down-left (lowest point of the whole image), and the RIGHT leg is a blocky square. Ensure the square foot is on the right!",58,1.0,2,0
G13,32,5,page7-255,2,Figure running left. The front arm reaches diagonally up and left. The lowest part is a foot resting completely flat horizontally and pointing right.,24,1.0,2,0
G13,33,5,page3-35,2,Figure standing on one straight vertical leg with foot pointing LEFT. Leg kicks high up to the left. The arm extending perfectly horizontally RIGHT is a flat RECTANGLE. Below this rectangular arm is a large triangle pointing diagonally down-right.,39,0.5,1,0
G13,34,5,page-B,2,"A completely solid, perfect diamond shape (a square tilted on its corner). It has exactly four smooth, straight edges and four sharp points, with absolutely no limbs, head, or extra pieces sticking out anywhere.",34,0.5,1,0
G13,35,5,page5-28,2,"Figure facing right with diamond head. The arm extends horizontally RIGHT, then bends 90 degrees to point straight DOWN vertically. Look closely at the shapes to distinguish from a similar figure: the front leg resting completely flat horizontally on the ground is a LARGE TRIANGLE, and the back leg pointing diagonally down-left is a PARALLELOGRAM.",55,0.5,1,0
G14,0,0,page7-255,0,"person kneeling and bowing down to the left, arms touching the ground",12,0.0,0,0
G14,1,0,page7-107,0,"duck facing left, beak pointing up at an angle, flat bottom",11,0.0,0,0
G14,2,0,page5-28,0,"flat bottom, straight vertical right edge, looks like a person sitting and facing left with an arm sticking out left",20,0.0,0,0
G14,3,0,page3-35,0,90-degree top-left corner formed by a flat horizontal top edge and straight vertical left edge. Looks like a blocky person sitting facing right with legs extended straight out horizontally to the right.,32,0.0,0,0
G14,4,0,page-B,0,"looks like a person running left: diamond head pointing up, sharp arm extending perfectly horizontally to the left, and a leg trailing diagonally down to the bottom-right",27,0.0,0,0
G14,5,0,page9-46,0,"diamond head at top left. body angles down to the right, ending in two sharp points at the bottom right: one pointing straight down and one pointing perfectly horizontal to the right.",32,0.0,0,0
G14,6,1,page9-46,1,"Diamond head at top left. Body's left edge is a long, straight diagonal going down-right. At the bottom right, there is a perfect 90-degree inward right-angle notch, creating two sharp tips: one pointing straight down with a vertical inner edge, and one pointing straight right with a horizontal inner edge.",50,0.5,1,0
G14,7,1,page7-107,1,"Perfectly flat horizontal bottom edge. From this base, the left side extends into a long neck pointing diagonally up and left, and the right side ends in a sharp pointed tail pointing diagonally up and right. Looks like a swan or duck floating on water.",45,0.0,0,0
G14,8,1,page3-35,1,"Entire left side is a single unbroken straight vertical line. Top edge is perfectly horizontal, creating a 90-degree top-left corner. In the LOWER half, a 'leg' extends completely horizontally to the right, with perfectly flat horizontal top and bottom edges and a flat vertical right tip.",46,1.0,2,0
G14,9,1,page7-255,1,"Looks like a person bowing deeply to the left. The ""head"" is a diamond shape located at the very bottom-left, pointing diagonally down to the ground. The highest point is a sharp peak at the top, and the rightmost point is a sharp tip pointing horizontally right. The figure has no flat horizontal bottom edge.",55,0.5,1,0
G14,10,1,page5-28,1,"Perfect 90-degree bottom-right corner formed by a completely flat horizontal bottom edge meeting a perfectly straight vertical right edge. It looks like a person sitting facing left, with a sharp triangular ""arm"" sticking straight out horizontally to the left, and a diamond-shaped ""head"" at the top.",46,1.0,2,0
G14,11,1,page-B,1,"Diamond head at the very top. Leftmost feature is a sharp 'arm' pointing straight out horizontally to the left, with a perfectly flat horizontal bottom edge. The top-right boundary is one long, straight diagonal edge sloping down to the far-right tip. The lowest point is a sharp tip pointing straight down. Has no perfectly vertical edges.",56,0.0,0,0
G14,12,2,page9-46,2,"Diamond head at top-left. The entire bottom-left boundary is one single, unbroken straight diagonal line sloping down-right. At the bottom-right is a 90-degree inward L-shaped step: from the lowest point, the edge goes straight vertically UP, then turns perfectly horizontally RIGHT. This creates a sharp downward-pointing tip and a sharp right-pointing tip.",52,1.0,2,0
G14,13,2,page7-107,2,"Swan-like figure facing left with a diamond head. Perfectly flat horizontal bottom base. To distinguish from similar figures: the neck leans diagonally up-left (it has NO perfectly vertical edges), and the tail points diagonally up-right. Crucially, the bottom base is the ONLY horizontal edge in the entire figure (it does not have a flat horizontal back or a flat-topped head).",60,0.5,1,0
G14,14,2,page-B,2,"Diamond head at the top. Left arm points left, and its bottom edge is a perfectly flat horizontal line. The ENTIRE right boundary is one unbroken straight diagonal line sloping down from the neck to the far-right tip. Crucially: the bottom has a sharp inverted-V notch between the lowest sharp foot and the far-right tip. The ONLY perfectly horizontal line in the entire figure is the bottom edge of the left arm (it has NO flat-bottomed feet).",77,1.0,2,0
G14,15,2,page7-255,2,"Looks like a person bowing deeply to the LEFT. Crucially, the diamond 'head' is at the VERY BOTTOM-LEFT corner of the entire figure, pointing down to touch the ground. The highest point is a sharp peak pointing straight UP. The rightmost point is a sharp tip pointing horizontally RIGHT. It has NO flat horizontal bottom edge.",56,1.0,2,0
G14,16,2,page5-28,2,"Perfect 90-degree bottom-right corner formed by a flat horizontal bottom edge meeting a perfectly straight vertical right edge. Looks like a person sitting facing left, with a diamond head at the top and a sharp triangular arm sticking straight horizontally to the left.",43,1.0,2,0
G14,17,2,page3-35,2,"Perfect 90-degree top-left corner formed by a completely flat horizontal top edge meeting a single unbroken straight vertical left edge. In the lower half, a thick blocky 'leg' extends perfectly horizontally to the right, ending in a flat vertical tip.",40,1.0,2,0
G14,18,3,page7-107,0,"Swan facing left. Perfectly flat horizontal bottom base. The entire left front edge slopes straight diagonally up-left to a diamond head. The right back edge slopes diagonally up-right to a sharp tail tip. The ENTIRE FIGURE has absolutely NO vertical edges, and the bottom base is its ONLY horizontal edge.",50,0.5,1,0
G14,19,3,page9-46,0,"Diamond head at top-left. The entire bottom-left boundary is one single, unbroken straight diagonal line sloping down-right. At the bottom-right is a 90-degree inward L-shaped step: from the lowest point, the edge goes straight vertically UP, then turns perfectly horizontally RIGHT. This creates a sharp downward-pointing tip and a sharp right-pointing tip.",52,1.0,2,0
G14,20,3,page5-28,0,"Perfect 90-degree bottom-right corner formed by a flat horizontal bottom edge meeting a perfectly straight vertical right edge. Looks like a person sitting facing left, with a diamond head at the top and a sharp triangular arm sticking straight horizontally to the left.",43,0.5,1,0
G14,21,3,page7-255,0,"Looks like a person bowing deeply to the LEFT. Crucially, the diamond 'head' is at the VERY BOTTOM-LEFT corner of the entire figure, pointing down to touch the ground. The highest point is a sharp peak pointing straight UP. The rightmost point is a sharp tip pointing horizontally RIGHT. It has NO flat horizontal bottom edge.",56,0.5,1,0
G14,22,3,page-B,0,"Diamond head at the top. Left arm points left, and its bottom edge is a perfectly flat horizontal line. The ENTIRE right boundary is one unbroken straight diagonal line sloping down from the neck to the far-right tip. Crucially: the bottom has a sharp inverted-V notch between the lowest sharp foot and the far-right tip. The ONLY perfectly horizontal line in the entire figure is the bottom edge of the left arm.",72,1.0,2,0
G14,23,3,page3-35,0,"Perfect 90-degree top-left corner formed by a completely flat horizontal top edge meeting a single unbroken straight vertical left edge. In the lower half, a thick blocky 'leg' extends perfectly horizontally to the right, ending in a flat vertical tip.",40,0.5,1,0
G14,24,4,page3-35,1,"The ENTIRE left side is a single straight vertical line. Crucially, it has BOTH a completely flat horizontal TOP edge AND a completely flat horizontal BOTTOM edge, forming perfect 90-degree corners at both top-left and bottom-left. Looks like a blocky person sitting facing right: the bottom right is a thick rectangular leg ending in a vertical tip, and the middle right is a sharp triangular arm pointing right.",68,0.0,0,0
